일자,식사,메뉴,작업자,대분류,중분류(재료1),중분류2(재료2),중분류3(재료3),중분류4(재료4),중분류5(재료5),소분류1(육류 종류만 기재),양식(western) 여부
2019.10.31,석식,꽃맛살샐러드,김도민,샐러드류,어패류,채소류,,,,,
2019.10.31,석식,락교,김도민,장아찌류,채소류,,,,,,
2019.10.31,석식,과일,연제호,단품류,과일류,,,,,,
2019.10.31,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.1,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.1,중식,옛날돈까스,편도연,튀김류,육류,양념 및 장류,,,,육류(돼지),
2019.11.1,중식,옥수수스프,김윤수,죽류,채소류,,,,,,
2019.11.1,중식,딸기드레싱샐러드,김도민,샐러드류,채소류,과일류,,,,,
2019.11.1,중식,감자범벅,연제호,샐러드류,채소류,,,,,,
2019.11.1,중식,수제피클,김윤수,장아찌류,채소류,,,,,,
2019.11.1,중식,음료,연제호,음료 및 주류,,,,,,,
2019.11.1,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.1,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.1,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.1,석식,떡국,김도민,국탕류,곡류,난류,채소류,,,,
2019.11.1,석식,돈육장조림,연제호,조림류,육류,,,,,돼지고기,
2019.11.1,석식,해물김치전,연제호,전류,김치류,어패류,곡류,,,,
2019.11.1,석식,참나물생채,김윤수,무침류,채소류,,,,,,
2019.11.1,석식,깍두기,연제호,무침류,김치류,,,,,,
2019.11.4,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.4,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.4,중식,근대국,연제호,국탕류,채소류,,,,,,
2019.11.4,중식,소고기낙지볶음,편도연,볶음류,육류,어패류,,,,육류(소),
2019.11.4,중식,계란찜,김도민,찜류,난류,채소류,,,,,
2019.11.4,중식,청경채사과생채,,무침류,채소류,과일류,양념 및 장류,,,,
2019.11.4,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.4,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.4,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.4,석식,열무된장국,편도연,국탕류,채소류,양념 및 장류,,,,,
2019.11.4,석식,함박스테이크,연제호,구이류,육류,,,,,돼지고기,
2019.11.4,석식,닭살겨자냉채,김도민,무침류,육류,채소류,,,,,
2019.11.4,석식,마늘쫑무침,김윤수,무침류,채소류,,,,,,
2019.11.4,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.5,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.5,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.5,중식,고추장찌개,김도민,찌개류,양념 및 장류,채소류,,,,,
2019.11.5,중식,순살파닭,문성일,튀김류,육류,채소류,,,,닭,
2019.11.5,중식,감자채볶음,연제호,볶음류,채소류,,,,,,
2019.11.5,중식,콩나물무침,편도연,무침류,채소류,,,,,,
2019.11.5,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.5,석식,멸치주먹밥,김도민,김(초)밥류,어패류,곡류,,,,,
2019.11.5,석식,해물수제비,편도연,국탕류,면류,,,,,,
2019.11.5,석식,야채튀김,김윤수,튀김류,채소류,,,,,,
2019.11.5,석식,오징어숙회무침,연제호,무침류,어패류,양념 및 장류,,,,,
2019.11.5,석식,오복지,김윤수,장아찌류,채소류,,,,,,
2019.11.5,석식,깍두기,연제호,무침류,김치류,,,,,,
2019.11.6,중식,김치제육덮밥,,덮밥국밥류,육류,곡류,김치류,,,돼지,
2019.11.6,중식,가쯔오장국,연제호,국탕류,양념 및 장류,,,,,,
2019.11.6,중식,시금치프리타타,문성일,구이류,채소류,난류,,,,,
2019.11.6,중식,동태전,연제호,전류,어패류,난류,,,,,
2019.11.6,중식,오이무침,연제호,무침류,채소류,양념 및 장류,,,,,
2019.11.6,중식,열무김치,김도민,무침류,채소류,,,,,,
2019.11.6,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.6,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.6,석식,닭개장,김윤수,국탕류,육류,,,,,닭,
2019.11.6,석식,황태양념구이,김도민,구이류,어패류,,,,,,
2019.11.6,석식,고추잡채*꽃빵,연제호,볶음류,육류,채소류,,,,돼지고기,
2019.11.6,석식,톳두부무침,편도연,무침류,해조류,두류,,,,,
2019.11.6,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.7,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.7,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.7,중식,오징어국,김도민,국탕류,어패류,채소류,,,,,
2019.11.7,중식,미니채소떡갈비,김도민,튀김류,육류,채소류,,,,소,
2019.11.7,중식,멸치호두볶음,문성일,볶음류,어패류,,,,,,
2019.11.7,중식,물파래무침,김도민,무침류,해조류,,,,,,
2019.11.7,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.7,석식,목살필라프,김윤수,밥류,육류,채소류,,,,돼지,
2019.11.7,석식,계란국,김윤수,국탕류,난류,,,,,,
2019.11.7,석식,로제파스타,문성일,국수류,면류,,,,,,
2019.11.7,석식,양배추샐러드,김윤수,샐러드류,채소류,,,,,,
2019.11.7,석식,해쉬포테이토*케찹,편도연,튀김류,곡류,,,,,,
2019.11.7,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.8,중식,야채볶음밥*짜장소스,,비빔밥볶음밥류,채소류,양념 및 장류,,,,,
2019.11.8,중식,미역장국,연제호,국탕류,해조류,,,,,,
2019.11.8,중식,사천식탕수육,연제호,튀김류,육류,양념 및 장류,,,,돼지고기,
2019.11.8,중식,멕시칸샐러드,연제호,샐러드류,채소류,어패류,양념 및 장류,,,,
2019.11.8,중식,단무지,편도연,장아찌류,채소류,,,,,,
2019.11.8,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.8,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.8,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.8,석식,들깨시래기국,연제호,국탕류,채소류,,,,,,
2019.11.8,석식,대패삼겹*파채,연제호,구이류,육류,채소류,,,,돼지고기,
2019.11.8,석식,두부양념조림,문성일,조림류,두류,양념 및 장류,,,,,
2019.11.8,석식,무생채,김윤수,무침류,채소류,,,,,,
2019.11.8,석식,배추겉절이,편도연,무침류,김치류,,,,,,
2019.11.11,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.11,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.11,중식,돈육김치찌개,김도민,찌개류,육류,김치류,,,,돼지,
2019.11.11,중식,언양식불고기*양파채,,볶음류,육류,채소류,,,,돼지,
2019.11.11,중식,잡채,문성일,무침류,육류,채소류,,,,돼지,
2019.11.11,중식,진미채무침,김도민,무침류,어패류,,,,,,
2019.11.11,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.11,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.11,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.11,석식,얼갈이국,김도민,국탕류,채소류,두류,,,,,
2019.11.11,석식,훈제오리불고기,편도연,볶음류,육류,,,,,오리,
2019.11.11,석식,두부구이,김도민,구이류,두류,,,,,,
2019.11.11,석식,부추생채,편도연,무침류,채소류,,,,,,
2019.11.11,석식,쌈무,김윤수,장아찌류,채소류,,,,,,
2019.11.11,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.12,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.12,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.12,중식,차돌된장찌개,김윤수,찌개류,육류,양념 및 장류,,,,,
2019.11.12,중식,주꾸미볶음,김도민,볶음류,어패류,양념 및 장류,채소류,,,,
2019.11.12,중식,옥수수전,연제호,전류,채소류,,,,,,
2019.11.12,중식,양념깻잎지,문성일,장아찌류,채소류,양념 및 장류,,,,,
2019.11.12,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.12,석식,유부초밥,김도민,김(초)밥류,곡류,,,,,,
2019.11.12,석식,쌀국수,문성일,국수류,면류,,,,,,
2019.11.12,석식,쇠고기퀘사디아,문성일,전류,육류,채소류,,,,쇠고기,
2019.11.12,석식,단무지,편도연,장아찌류,채소류,,,,,,
2019.11.12,석식,사과푸딩,김도민,유제품,과일류,,,,,,
2019.11.12,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.13,중식,곤드레밥*양념장,,밥류,곡류,채소류,양념 및 장류,,,,
2019.11.13,중식,맑은국,김윤수,국탕류,채소류,,,,,,
2019.11.13,중식,돈육강정,연제호,튀김류,육류,,,,,돼지고기,
2019.11.13,중식,사과고구마그라탕,,구이류,채소류,난류,과일류,,,,
2019.11.13,중식,오복지무침,문성일,무침류,채소류,양념 및 장류,,,,,
2019.11.13,중식,배추겉절이,편도연,무침류,김치류,,,,,,
2019.11.13,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.13,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.13,석식,해물순두부찌개,연제호,찌개류,어패류,두류,,,,,
2019.11.13,석식,등갈비바베큐조림,김윤수,조림류,육류,양념 및 장류,,,,돼지,
2019.11.13,석식,고등어구이,편도연,구이류,어패류,,,,,,
2019.11.13,석식,오이생채,김도민,무침류,채소류,,,,,,
2019.11.13,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.14,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.14,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.14,중식,콩나물국,김윤수,국탕류,채소류,,,,,,
2019.11.14,중식,해물누룽지탕,김도민,국탕류,어패류,곡류,난류,,,,
2019.11.14,중식,모듬소시지구이,연제호,구이류,육류,,,,,돼지고기,
2019.11.14,중식,미역레몬초무침,김도민,무침류,해조류,과일류,,,,,
2019.11.14,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.14,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.14,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.14,석식,설렁탕,문성일,국탕류,육류,,,,,소,
2019.11.14,석식,부추전,연제호,전류,채소류,,,,,,
2019.11.14,석식,오징어젓무침,편도연,무침류,어패류,양념 및 장류,,,,,
2019.11.14,석식,야채스틱,문성일,튀김류,채소류,,,,,,
2019.11.14,석식,과일,연제호,단품류,과일류,,,,,,
2019.11.14,석식,석박지,편도연,무침류,채소류,,,,,,
2019.11.15,중식,김치볶음밥,김도민,밥류,육류,김치류,곡류,,,돼지,
2019.11.15,중식,나가사끼짬뽕국,,국탕류,어패류,채소류,양념 및 장류,,,,
2019.11.15,중식,치킨텐더샐러드,,샐러드류,육류,채소류,양념 및 장류,,,닭,
2019.11.15,중식,또띠아칩,연제호,빵과자류,,,,,,,
2019.11.15,중식,피클,김도민,단품류,채소류,,,,,,
2019.11.15,중식,방울토마토,편도연,단품류,과일류,,,,,,
2019.11.15,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.15,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.15,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.15,석식,부대찌개,김도민,찌개류,육류,난류,,,,돼지고기,
2019.11.15,석식,소불고기,연제호,볶음류,육류,,,,,소고기,
2019.11.15,석식,새송이버섯볶음,김도민,볶음류,채소류,,,,,,
2019.11.15,석식,꽃상추무침,연제호,무침류,채소류,양념 및 장류,,,,,
2019.11.15,석식,열무김치,김도민,무침류,채소류,,,,,,
2019.11.18,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.18,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.18,중식,김치콩나물국,김도민,국탕류,채소류,김치류,,,,,
2019.11.18,중식,소고기장조림,문성일,조림류,육류,,,,,소고기,
2019.11.18,중식,시금치프리타타,문성일,구이류,채소류,난류,,,,,
2019.11.18,중식,오이무침,연제호,무침류,채소류,양념 및 장류,,,,,
2019.11.18,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.18,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.18,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.18,석식,열무된장국,편도연,국탕류,채소류,양념 및 장류,,,,,
2019.11.18,석식,짬뽕불고기,김도민,국수류,육류,어패류,채소류,,,소,
2019.11.18,석식,버섯들깨나물,연제호,무침류,채소류,,,,,,
2019.11.18,석식,양배추쌈*쌈장,김윤수,찜류,채소류,양념 및 장류,,,,,
2019.11.18,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.19,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.19,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.19,중식,육개장,문성일,국탕류,채소류,육류,,,,,
2019.11.19,중식,탕수어,연제호,튀김류,어패류,,,,,,
2019.11.19,중식,온두부,편도연,단품류,두류,,,,,,
2019.11.19,중식,참나물,김도민,무침류,채소류,,,,,,
2019.11.19,중식,김치볶음,김도민,볶음류,김치류,,,,,,
2019.11.19,석식,통새우김밥,연제호,밥류,어패류,해조류,곡류,,,,
2019.11.19,석식,우동,문성일,국탕류,면류,,,,,,
2019.11.19,석식,찹쌀순대볶음,연제호,볶음류,육류,채소류,,,,돼지고기,
2019.11.19,석식,딸기드레싱샐러드,김도민,샐러드류,채소류,과일류,,,,,
2019.11.19,석식,양배추피클,김윤수,장아찌류,채소류,,,,,,
2019.11.19,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.20,중식,콩나물밥*양념장,편도연,밥류,곡류,채소류,양념 및 장류,,,,
2019.11.20,중식,미소장국,문성일,국탕류,양념 및 장류,,,,,,
2019.11.20,중식,닭강정,연제호,튀김류,육류,,,,,돼지고기,
2019.11.20,중식,청포묵무침,문성일,무침류,묵류,양념 및 장류,,,,,
2019.11.20,중식,오이도라지무침,김윤수,무침류,채소류,,,,,,
2019.11.20,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.20,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.20,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.20,석식,얼갈이된장국,김도민,국탕류,채소류,양념 및 장류,,,,,
2019.11.20,석식,삼겹살구이,연제호,구이류,육류,,,,,돼지고기,
2019.11.20,석식,어묵꽈리고추볶음,연제호,볶음류,묵류,채소류,,,,,
2019.11.20,석식,상추파무침,문성일,무침류,채소류,양념 및 장류,,,,,
2019.11.20,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.21,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.21,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.21,중식,된장찌개,연제호,찌개류,양념 및 장류,,,,,,
2019.11.21,중식,류산슬,김윤수,볶음류,육류,어패류,,,,돼지,
2019.11.21,중식,비빔야채만두,연제호,무침류,채소류,만두류,양념 및 장류,,,,
2019.11.21,중식,실곤약흑임자무침,연제호,무침류,채소류,양념 및 장류,,,,,
2019.11.21,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.21,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.21,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.21,석식,뼈감자탕,연제호,국탕류,육류,,,,,돼지고기,
2019.11.21,석식,유린기,김도민,튀김류,육류,,,,,닭,
2019.11.21,석식,궁중떡볶음,편도연,볶음류,떡류,,,,,,
2019.11.21,석식,단호박팥찜,김윤수,찜류,채소류,두류,,,,,
2019.11.21,석식,깍두기,연제호,무침류,김치류,,,,,,
2019.11.22,중식,카레덮밥,문성일,밥류,양념 및 장류,,,,,,
2019.11.22,중식,맑은국,김윤수,국탕류,채소류,,,,,,
2019.11.22,중식,생선까스,,튀김류,어패류,,,,,,
2019.11.22,중식,쫄면야채무침,편도연,무침류,면류,채소류,,,,,
2019.11.22,중식,아몬드멸치볶음,김윤수,볶음류,어패류,채소류,,,,,
2019.11.22,중식,과일,연제호,단품류,과일류,,,,,,
2019.11.22,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.22,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.22,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.22,석식,쇠고기샤브국,문성일,국탕류,육류,,,,,쇠고기,
2019.11.22,석식,미트볼조림,김도민,조림류,육류,,,,,소,돼지
2019.11.22,석식,맛살전,문성일,전류,어패류,난류,,,,,
2019.11.22,석식,모듬묵*장,편도연,무침류,묵류,양념 및 장류,,,,,
2019.11.22,석식,열무김치,김도민,무침류,채소류,,,,,,
2019.11.25,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.25,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.25,중식,고추장찌개,김도민,찌개류,양념 및 장류,채소류,,,,,
2019.11.25,중식,버섯불고기,편도연,볶음류,육류,채소류,,,,육류(소),
2019.11.25,중식,계란말이,김도민,구이류,난류,,,,,,
2019.11.25,중식,아삭고추무침,문성일,무침류,채소류,,,,,,
2019.11.25,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.25,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.25,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.25,석식,미역국,연제호,국탕류,해조류,,,,,,
2019.11.25,석식,삼겹보쌈,연제호,찜류,육류,,,,,돼지고기,
2019.11.25,석식,김치전,김윤수,전류,김치류,난류,,,,,
2019.11.25,석식,무말랭이,김도민,무침류,채소류,,,,,,
2019.11.25,석식,배추겉절이,편도연,무침류,김치류,,,,,,
2019.11.26,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.26,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.26,중식,김치두부국,연제호,국탕류,김치류,두류,,,,,
2019.11.26,중식,누룽지탕수육,편도연,튀김류,육류,곡류,,,,육류(돼지),
2019.11.26,중식,마파두부,연제호,볶음류,두류,양념 및 장류,,,,,
2019.11.26,중식,파래김*양념장,문성일,단품류,양념 및 장류,해조류,,,,,
2019.11.26,중식,깍두기,연제호,무침류,김치류,,,,,,
2019.11.26,석식,닭갈비볶음밥,연제호,밥류,육류,채소류,곡류,양념 및 장류,,닭,
2019.11.26,석식,가쯔오장국,연제호,국탕류,양념 및 장류,,,,,,
2019.11.26,석식,크림카레우동,김윤수,국수류,채소류,면류,,,,,
2019.11.26,석식,수제고로케,연제호,튀김류,채소류,난류,,,,,
2019.11.26,석식,오이피클,연제호,장아찌류,채소류,,,,,,
2019.11.26,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.27,중식,나물비빔밥,,비빔밥볶음밥류,채소류,양념 및 장류,,,,,
2019.11.27,중식,맑은국,김윤수,국탕류,채소류,,,,,,
2019.11.27,중식,감자치즈구이,김윤수,구이류,채소류,,,,,,
2019.11.27,중식,군만두,김도민,튀김류,육류,채소류,곡류,,,돼지,
2019.11.27,중식,치커리유자청생채,,무침류,채소류,양념 및 장류,,,,,
2019.11.27,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.11.28,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.11.28,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.11.28,중식,아욱국,문성일,국탕류,채소류,,,,,,
2019.11.28,중식,닭볶음탕,편도연,볶음류,육류,채소류,양념 및 장류,,,육류(닭),
2019.11.28,중식,해물파전,연제호,전류,어패류,,,,,,
